Preço;Condomínio;Tamanho;Quartos;Banheiros;Suítes;Vagas;Elevador;Mobiliado;Piscina;Novo;Distrito;Negociação;Latitude;Longitude;Região;Classe;Preço_m2
4000;1150;90;2;2;1;2;0;1;0;0;Itaim Bibi;Aluguel;-23.585404;-46.680154;Oeste;Popular;44.44
3500;800;48;1;2;1;1;1;1;1;0;Itaim Bibi;Aluguel;-23.588294;-46.680764;Oeste;Popular;72.92
1300;386;55;2;2;1;1;0;0;0;0;Jabaquara;Aluguel;-23.649815;-46.647289;Sul;Popular;23.64
1200;424;58;2;2;1;1;1;0;0;0;Jabaquara;Aluguel;-23.653624;-46.636387;Sul;Popular;20.69
1400;470;58;1;2;1;1;1;0;0;0;Jabaquara;Aluguel;-23.644138;-46.642212;Sul;Popular;24.14
1600;686;65;3;2;1;1;0;0;0;0;Jabaquara;Aluguel;-23.649204;-46.63489;Sul;Popular;24.62
1650;560;65;2;2;1;1;1;0;0;0;Jabaquara;Aluguel;-23.649341;-46.650397;Sul;Popular;25.38
1300;388;50;2;2;1;1;0;0;0;0;Jabaquara;Aluguel;-23.640301;-46.652619;Sul;Popular;26.0
1500;505;70;3;2;1;1;0;0;1;0;Jabaquara;Aluguel;-23.655;-46.636067;Sul;Popular;21.43
1600;800;48;2;2;1;1;0;0;0;0;Jabaquara;Aluguel;-23.650076;-46.647702;Sul;Popular;33.33
1150;360;65;2;2;1;1;1;0;0;0;Jabaquara;Aluguel;-23.655713;-46.636329;Sul;Popular;17.69
1300;637;50;2;2;1;1;1;0;0;0;Jabaquara;Aluguel;-46.648904;-23.652027;Sul;Popular;26.0
1200;603;47;1;2;1;1;1;0;0;0;Jabaquara;Aluguel;-23.631907;-46.642507;Sul;Popular;25.53
1200;300;60;2;2;1;1;0;0;0;0;Jabaquara;Aluguel;-23.658119;-46.656317;Sul;Popular;20.0
1900;0;54;2;2;1;1;1;1;1;0;Jabaquara;Aluguel;-23.647955;-46.643015;Sul;Popular;35.19
1700;550;68;3;2;1;1;0;0;1;0;Jabaquara;Aluguel;-23.654936;-46.636441;Sul;Popular;25.0
2200;567;45;1;2;1;1;1;0;1;0;Jabaquara;Aluguel;-23.636567;-46.641145;Sul;Popular;48.89
1100;710;67;3;2;1;1;0;0;1;0;Jabaquara;Aluguel;-23.651695;-46.646629;Sul;Popular;16.42
1200;275;44;1;2;1;1;1;0;0;0;Jabaquara;Aluguel;-23.655713;-46.636329;Sul;Popular;27.27
2928;400;70;3;2;1;1;0;1;1;0;Jabaquara;Aluguel;-23.653721;-46.637089;Sul;Popular;41.83
1900;750;120;3;3;1;1;1;0;0;0;Jabaquara;Aluguel;-23.641731;-46.643522;Sul;Popular;15.83
1600;230;50;2;2;1;1;0;0;0;0;Jabaquara;Aluguel;-23.637369;-46.642725;Sul;Popular;32.0
1600;230;50;2;2;1;1;0;0;0;0;Jabaquara;Aluguel;-23.637369;-46.642725;Sul;Popular;32.0
1600;470;48;1;2;1;1;1;1;0;0;Jabaquara;Aluguel;-23.644138;-46.642212;Sul;Popular;33.33
1250;360;65;2;2;1;1;1;0;0;0;Jabaquara;Aluguel;-23.655713;-46.636329;Sul;Popular;19.23
1600;712;68;2;2;1;1;0;0;0;0;Jabaquara;Aluguel;-23.631696;-46.640183;Sul;Popular;23.53
1850;790;78;2;3;1;1;0;0;0;0;Jabaquara;Aluguel;-23.633178;-46.640059;Sul;Popular;23.72
1300;350;63;3;2;1;1;1;0;0;0;Jabaquara;Aluguel;-23.637599;-46.642325;Sul;Popular;20.63
2200;580;84;2;2;1;1;1;0;1;0;Jabaquara;Aluguel;-23.641761;-46.633145;Sul;Popular;26.19
1200;70;30;1;2;1;1;0;0;0;0;Jabaquara;Aluguel;-23.64501;-46.632922;Sul;Popular;40.0
1600;337;38;1;2;1;1;1;0;1;0;Jabaquara;Aluguel;-23.63807;-46.646119;Sul;Popular;42.11
1300;350;40;1;2;1;1;1;0;0;0;Jabaquara;Aluguel;-23.648422;-46.6447;Sul;Popular;32.5
2000;1200;114;3;3;1;2;1;0;1;0;Jabaquara;Aluguel;-23.649739;-46.649829;Sul;Popular;17.54
1450;492;56;3;2;1;1;0;0;0;0;Jabaquara;Aluguel;-23.649815;-46.647289;Sul;Popular;25.89
1200;539;39;1;2;1;1;1;0;1;0;Jabaquara;Aluguel;-23.647823;-46.644462;Sul;Popular;30.77
1600;300;60;2;2;1;1;0;0;0;0;Jabaquara;Aluguel;-23.640301;-46.652619;Sul;Popular;26.67
1500;650;68;2;2;1;1;0;0;1;0;Jabaquara;Aluguel;-23.644479;-46.64335;Sul;Popular;22.06
3500;1000;114;3;3;1;2;0;1;1;0;Jabaquara;Aluguel;-23.648155;-46.648569;Sul;Popular;30.7
780;350;47;2;2;1;1;1;0;0;0;Jardim Ângela;Aluguel;-23.613391;-46.523109;Sul;Popular;16.6
1500;399;62;3;2;1;1;0;0;1;0;Jardim Ângela;Aluguel;-23.606041;-46.522532;Sul;Popular;24.19
1000;393;44;2;2;1;1;0;0;0;0;Jardim Ângela;Aluguel;-23.613199;-46.52323;Sul;Popular;22.73
1600;360;44;2;2;1;1;0;0;0;0;Jardim Ângela;Aluguel;-23.597539;-46.541124;Sul;Popular;36.36
1000;390;44;2;2;1;1;1;0;0;0;Jardim Ângela;Aluguel;-23.613199;-46.52323;Sul;Popular;22.73
780;350;47;2;2;1;1;0;0;0;0;Jardim Ângela;Aluguel;-23.613391;-46.523109;Sul;Popular;16.6
1300;400;48;2;2;1;1;1;0;1;0;Jardim Ângela;Aluguel;-23.604702;-46.524813;Sul;Popular;27.08
1100;1;45;2;2;1;1;0;0;0;0;Jardim Ângela;Aluguel;-23.597539;-46.541124;Sul;Popular;24.44
1000;350;44;2;2;1;1;1;0;0;0;Jardim Ângela;Aluguel;-23.613199;-46.52323;Sul;Popular;22.73
1295;500;69;3;2;1;1;0;0;0;0;Jardim Ângela;Aluguel;-23.604294;-46.518325;Sul;Popular;18.77
1190;550;65;3;2;1;1;0;0;1;0;Jardim Ângela;Aluguel;-23.604294;-46.518325;Sul;Popular;18.31
1295;500;69;3;2;1;1;0;0;0;0;Jardim Ângela;Aluguel;-23.604294;-46.518325;Sul;Popular;18.77
1190;555;70;3;2;1;1;0;0;1;0;Jardim Ângela;Aluguel;-23.604294;-46.518325;Sul;Popular;17.0
1295;500;69;3;2;1;1;0;0;0;0;Jardim Ângela;Aluguel;-23.604294;-46.518325;Sul;Popular;18.77
1190;555;70;3;2;1;1;0;0;1;0;Jardim Ângela;Aluguel;-23.604294;-46.518325;Sul;Popular;17.0
1190;555;70;3;2;1;1;0;0;1;0;Jardim Ângela;Aluguel;-23.604294;-46.518325;Sul;Popular;17.0
1190;555;70;3;2;1;1;0;0;1;0;Jardim Ângela;Aluguel;-23.604294;-46.518325;Sul;Popular;17.0
1190;600;70;3;2;1;1;0;0;1;0;Jardim Ângela;Aluguel;-23.604294;-46.518325;Sul;Popular;17.0
1190;555;69;3;2;1;1;0;0;0;0;Jardim Ângela;Aluguel;-23.604294;-46.518325;Sul;Popular;17.25
1700;0;50;2;2;1;1;0;0;1;0;Jardim Ângela;Aluguel;-23.604294;-46.518325;Sul;Popular;34.0
1200;450;61;3;2;1;1;1;0;1;0;Jardim Ângela;Aluguel;-23.604294;-46.518325;Sul;Popular;19.67
1295;500;69;3;2;1;1;0;0;0;0;Jardim Ângela;Aluguel;-23.604294;-46.518325;Sul;Popular;18.77
1190;600;69;3;2;1;1;0;1;1;0;Jardim Ângela;Aluguel;-23.604294;-46.518325;Sul;Popular;17.25
1295;500;69;3;2;1;1;0;0;0;0;Jardim Ângela;Aluguel;-23.604294;-46.518325;Sul;Popular;18.77
1150;405;58;2;2;1;1;0;0;1;0;Jardim Ângela;Aluguel;-23.604294;-46.518325;Sul;Popular;19.83
1750;450;64;2;2;1;1;1;0;1;0;Jardim Ângela;Aluguel;-23.604294;-46.518325;Sul;Popular;27.34
1190;550;69;3;2;1;1;1;1;1;0;Jardim Ângela;Aluguel;-23.604294;-46.518325;Sul;Popular;17.25
1190;540;69;3;2;1;1;1;1;1;0;Jardim Ângela;Aluguel;-23.604294;-46.518325;Sul;Popular;17.25
1190;555;70;3;2;1;1;0;0;1;0;Jardim Ângela;Aluguel;-23.604294;-46.518325;Sul;Popular;17.0
1190;540;64;3;2;1;1;1;0;1;0;Jardim Ângela;Aluguel;-23.604294;-46.518325;Sul;Popular;18.59
1190;555;70;3;2;1;1;0;0;1;0;Jardim Ângela;Aluguel;-23.604294;-46.518325;Sul;Popular;17.0
1295;500;69;3;2;1;1;0;0;0;0;Jardim Ângela;Aluguel;-23.604294;-46.518325;Sul;Popular;18.77
1190;540;70;3;2;1;1;0;0;0;0;Jardim Ângela;Aluguel;-23.604294;-46.518325;Sul;Popular;17.0
1295;500;69;3;2;1;1;0;0;0;0;Jardim Ângela;Aluguel;-23.604294;-46.518325;Sul;Popular;18.77
1295;500;69;3;2;1;1;0;0;0;0;Jardim Ângela;Aluguel;-23.604294;-46.518325;Sul;Popular;18.77
1295;500;69;3;2;1;1;0;0;0;0;Jardim Ângela;Aluguel;-23.604294;-46.518325;Sul;Popular;18.77
6000;2855;160;3;4;1;2;1;0;1;0;Jardim Paulista;Aluguel;-23.572982;-46.656068;Oeste;Padrão;37.5
3700;800;70;2;2;1;1;1;1;1;0;Jardim Paulista;Aluguel;-23.563579;-46.657889;Oeste;Popular;52.86
5500;1246;105;3;3;1;1;1;0;0;0;Jardim Paulista;Aluguel;-23.564692;-46.658579;Oeste;Padrão;52.38
10000;3800;210;4;4;2;3;1;1;1;0;Jardim Paulista;Aluguel;-23.570597;-46.656933;Oeste;Padrão;47.62
9000;2741;250;4;4;1;2;0;0;0;0;Jardim Paulista;Aluguel;-23.565352;-46.663813;Oeste;Padrão;36.0
5000;1300;130;3;3;1;1;1;0;1;0;Jardim Paulista;Aluguel;-23.572594;-46.65852;Oeste;Popular;38.46
2000;1398;92;2;2;1;1;1;0;0;0;Jardim Paulista;Aluguel;-23.559075;-46.655626;Oeste;Popular;21.74
6273;3778;220;3;5;3;3;0;0;0;0;Jardim Paulista;Aluguel;-23.567643;-46.658462;Oeste;Padrão;28.51
3700;892;35;1;2;1;1;1;1;1;0;Jardim Paulista;Aluguel;-23.578678;-46.670418;Oeste;Popular;105.71
3000;1418;82;2;2;1;1;1;0;0;0;Jardim Paulista;Aluguel;-23.564961;-46.656075;Oeste;Popular;36.59
1800;953;40;1;2;1;1;1;1;1;0;Jardim Paulista;Aluguel;-23.564317;-46.660614;Oeste;Popular;45.0
5000;2000;146;3;3;1;1;1;0;0;0;Jardim Paulista;Aluguel;-23.562787;-46.662886;Oeste;Popular;34.25
3800;1820;45;1;2;1;1;0;1;1;0;Jardim Paulista;Aluguel;-23.568956;-46.652031;Oeste;Popular;84.44
2750;1430;167;3;2;1;1;1;0;0;0;Jardim Paulista;Aluguel;-23.571902;-46.661839;Oeste;Popular;16.47
1850;1400;43;1;2;1;1;1;1;0;0;Jardim Paulista;Aluguel;-23.569191;-46.65799;Oeste;Popular;43.02
30000;3600;289;3;5;3;2;1;1;0;0;Jardim Paulista;Aluguel;-23.566227;-46.664389;Oeste;Alto Padrão;103.81
3000;825;90;1;2;1;1;1;0;0;0;Jardim Paulista;Aluguel;-23.571245;-46.653603;Oeste;Popular;33.33
3800;780;80;2;2;1;1;1;0;0;0;Jardim Paulista;Aluguel;-23.561814;-46.65917;Oeste;Popular;47.5
4200;532;54;1;2;1;1;1;1;1;0;Jardim Paulista;Aluguel;-23.559281;-46.65559;Oeste;Popular;77.78
4000;1415;120;3;3;1;2;1;0;0;0;Jardim Paulista;Aluguel;-23.571243;-46.662076;Oeste;Popular;33.33
3800;545;54;2;2;1;1;0;1;1;0;Jardim Paulista;Aluguel;-23.559056;-46.655917;Oeste;Popular;70.37
6500;2098;173;3;4;1;2;0;1;0;0;Jardim Paulista;Aluguel;-23.564692;-46.658579;Oeste;Padrão;37.57
4200;0;54;2;2;1;1;1;1;1;0;Jardim Paulista;Aluguel;-23.550362;-46.644214;Oeste;Popular;77.78
2400;695;89;2;2;1;1;1;1;0;0;Jardim Paulista;Aluguel;-23.557294;-46.655562;Oeste;Popular;26.97
3301;1510;116;3;2;1;1;0;0;0;0;Jardim Paulista;Aluguel;-23.572317;-46.657161;Oeste;Popular;28.46
8000;4710;225;3;5;3;3;1;0;1;0;Jardim Paulista;Aluguel;-23.565134;-46.6589;Oeste;Padrão;35.56
3800;1000;60;2;2;1;2;1;0;1;0;Jardim Paulista;Aluguel;-23.566294;-46.657164;Oeste;Popular;63.33
5800;1169;110;2;2;1;1;1;1;0;0;Jardim Paulista;Aluguel;-23.568349;-46.650414;Oeste;Padrão;52.73
5800;1169;110;3;2;1;1;0;0;1;0;Jardim Paulista;Aluguel;-23.568349;-46.650414;Oeste;Padrão;52.73
3500;1272;161;2;2;1;1;1;0;0;0;Jardim Paulista;Aluguel;-23.563784;-46.661072;Oeste;Popular;21.74
7000;1750;135;2;4;1;2;0;1;0;0;Jardim Paulista;Aluguel;-23.561796;-46.652142;Oeste;Padrão;51.85
8000;2000;178;3;5;3;3;1;0;1;0;Jardim Paulista;Aluguel;-23.569375;-46.654062;Oeste;Padrão;44.94
11000;2418;263;4;4;1;2;1;0;0;0;Jardim Paulista;Aluguel;-23.568774;-46.653769;Oeste;Padrão;41.83
3200;530;52;2;2;1;1;1;1;1;0;Jardim Paulista;Aluguel;-23.559056;-46.655917;Oeste;Popular;61.54
4200;0;47;2;2;1;1;1;1;1;0;Jardim Paulista;Aluguel;-23.559056;-46.655917;Oeste;Popular;89.36
2200;500;30;1;2;1;1;1;0;1;0;Moema;Aluguel;-46.655399;-23.607013;Sul;Popular;73.33
1900;1100;37;1;2;1;1;1;1;1;0;Moema;Aluguel;-23.60018;-46.67079;Sul;Popular;51.35
2600;1080;63;1;2;1;1;1;0;1;0;Moema;Aluguel;-23.603397;-46.667236;Sul;Popular;41.27
22300;1800;209;4;5;3;3;1;1;1;0;Moema;Aluguel;-23.607441;-46.664581;Sul;Padrão;106.7
2000;0;47;1;2;1;1;1;0;1;0;Moema;Aluguel;-23.605136;-46.669759;Sul;Popular;42.55
6000;1700;198;4;4;3;3;1;0;1;0;Moema;Aluguel;-23.609373;-46.659818;Sul;Padrão;30.3
26000;4400;300;4;7;4;5;1;1;1;0;Moema;Aluguel;-23.610405;-46.659519;Sul;Alto Padrão;86.67
2500;750;60;2;2;1;1;1;0;0;0;Moema;Aluguel;-23.603792;-46.671528;Sul;Popular;41.67
4500;690;67;1;2;1;2;1;1;1;0;Moema;Aluguel;-23.602083;-46.660207;Sul;Popular;67.16
20000;4995;240;3;4;3;3;1;0;1;0;Moema;Aluguel;-23.598081;-46.662468;Sul;Padrão;83.33
12500;2900;165;3;5;3;3;0;0;1;0;Moema;Aluguel;-23.604746;-46.665565;Sul;Padrão;75.76
3600;700;80;2;3;1;1;1;1;0;0;Moema;Aluguel;-23.602497;-46.665988;Sul;Popular;45.0
4251;929;52;1;2;1;1;1;0;1;0;Moema;Aluguel;-23.607802;-46.66356;Sul;Popular;81.75
7200;1750;158;4;3;2;2;1;0;1;0;Moema;Aluguel;-23.606017;-46.667519;Sul;Padrão;45.57
4000;1750;144;3;4;3;2;1;0;0;0;Moema;Aluguel;-23.606709;-46.667796;Sul;Popular;27.78
1800;1250;70;2;2;1;1;0;0;1;0;Moema;Aluguel;-23.604628;-46.673674;Sul;Popular;25.71
3000;760;75;3;2;1;1;0;0;1;0;Moema;Aluguel;-23.603528;-46.658369;Sul;Popular;40.0
13000;2430;195;4;5;3;3;0;0;1;0;Moema;Aluguel;-23.610886;-46.659843;Sul;Padrão;66.67
2200;700;45;1;2;1;1;0;0;1;0;Moema;Aluguel;-23.60706;-46.656651;Sul;Popular;48.89
3000;750;45;1;2;1;1;1;1;1;0;Moema;Aluguel;-23.604844;-46.658542;Sul;Popular;66.67
2000;759;65;2;2;1;1;0;0;0;0;Moema;Aluguel;-23.6111;-46.662368;Sul;Popular;30.77
10500;3700;270;4;5;4;2;0;1;0;0;Moema;Aluguel;-23.599458;-46.662204;Sul;Padrão;38.89
25000;4500;306;3;4;3;5;0;0;1;0;Moema;Aluguel;-23.602396;-46.659992;Sul;Padrão;81.7
13800;2000;170;3;4;3;3;1;0;1;0;Moema;Aluguel;-23.599121;-46.67263;Sul;Padrão;81.18
4300;950;66;2;2;1;1;1;1;1;0;Moema;Aluguel;-23.609091;-46.665513;Sul;Popular;65.15
5100;950;70;2;2;1;1;1;0;1;0;Moema;Aluguel;-23.605925;-46.663218;Sul;Padrão;72.86
2100;800;45;1;2;1;1;1;0;1;0;Moema;Aluguel;-23.602744;-46.66235;Sul;Popular;46.67
6999;2600;255;3;5;3;3;0;0;1;0;Moema;Aluguel;-23.601751;-46.672349;Sul;Padrão;27.45
3500;776;70;2;3;2;1;1;0;1;0;Moema;Aluguel;-23.607077;-46.662393;Sul;Popular;50.0
35000;3800;335;3;5;3;4;1;1;1;0;Moema;Aluguel;-23.597954;-46.666045;Sul;Alto Padrão;104.48
4000;1400;130;3;3;1;1;0;0;0;0;Moema;Aluguel;-23.601805;-46.670813;Sul;Popular;30.77
25000;1600;209;3;4;3;3;0;0;1;0;Moema;Aluguel;-23.607432;-46.664542;Sul;Padrão;119.62
1700;1100;40;1;2;1;1;1;1;1;0;Moema;Aluguel;-23.606741;-46.663252;Sul;Popular;42.5
2500;1320;70;2;2;1;2;1;0;1;0;Moema;Aluguel;-23.601534;-46.667783;Sul;Popular;35.71
6350;1150;100;2;2;1;1;0;0;1;0;Moema;Aluguel;-23.605156;-46.666169;Sul;Padrão;63.5
3100;2194;280;4;5;2;3;1;0;0;0;Morumbi;Aluguel;-23.609315;-46.723514;Oeste;Popular;11.07
3000;1200;117;2;4;2;2;0;0;1;0;Morumbi;Aluguel;-23.625822;-46.73102;Oeste;Popular;25.64
2700;0;67;2;2;1;2;0;1;1;0;Morumbi;Aluguel;-23.630756;-46.739923;Oeste;Popular;40.3
4000;1531;150;3;4;3;3;0;0;1;0;Morumbi;Aluguel;-23.630715;-46.737697;Oeste;Popular;26.67
2240;730;83;2;3;2;1;1;1;1;0;Morumbi;Aluguel;-23.631415;-46.739864;Oeste;Popular;26.99
7000;1400;177;3;5;3;3;1;1;1;0;Morumbi;Aluguel;-23.583079;-46.705817;Oeste;Padrão;39.55
3000;7500;393;4;6;4;6;1;0;1;0;Morumbi;Aluguel;-23.620394;-46.736049;Oeste;Popular;7.63
4000;1800;160;3;2;1;4;1;0;1;0;Morumbi;Aluguel;-23.629511;-46.719753;Oeste;Popular;25.0
2000;1000;90;1;2;1;2;1;0;0;0;Morumbi;Aluguel;-23.619699;-46.741551;Oeste;Popular;22.22
2900;2325;210;3;5;3;3;1;0;1;0;Morumbi;Aluguel;-23.613174;-46.731326;Oeste;Popular;13.81
1795;585;48;2;2;1;1;0;1;1;0;Morumbi;Aluguel;-23.598138;-46.72007;Oeste;Popular;37.4
1700;442;65;3;2;1;2;1;1;1;0;Morumbi;Aluguel;-23.610641;-46.744247;Oeste;Popular;26.15
8000;0;373;4;6;4;4;0;0;1;0;Morumbi;Aluguel;-23.622943;-46.735851;Oeste;Padrão;21.45
2000;600;47;1;2;1;1;1;0;1;0;Morumbi;Aluguel;-23.601436;-46.718136;Oeste;Popular;42.55
4000;1600;175;4;4;3;3;1;1;1;0;Morumbi;Aluguel;-23.625706;-46.734264;Oeste;Popular;22.86
1100;746;62;2;2;1;2;1;0;1;0;Morumbi;Aluguel;-23.613044;-46.750898;Oeste;Popular;17.74
3200;0;61;2;2;1;2;1;1;1;0;Morumbi;Aluguel;-23.601436;-46.718136;Oeste;Popular;52.46
6000;2192;210;4;5;4;4;0;0;1;0;Morumbi;Aluguel;-23.630448;-46.733362;Oeste;Padrão;28.57
2200;1700;200;4;4;2;5;0;0;1;0;Morumbi;Aluguel;-23.623756;-46.735924;Oeste;Popular;11.0
1200;350;49;2;2;1;1;1;0;0;0;Morumbi;Aluguel;-23.608906;-46.72458;Oeste;Popular;24.49
1500;1500;140;2;3;2;4;1;0;1;0;Morumbi;Aluguel;-23.624727;-46.732888;Oeste;Popular;10.71
1500;600;52;2;2;1;1;1;1;1;0;Morumbi;Aluguel;-23.617295;-46.749414;Oeste;Popular;28.85
2400;440;69;2;2;1;2;0;0;1;0;Morumbi;Aluguel;-23.625236;-46.741183;Oeste;Popular;34.78
2000;4700;400;4;5;4;4;1;0;1;0;Morumbi;Aluguel;-23.627136;-46.733724;Oeste;Popular;5.0
1300;501;50;1;2;1;1;0;0;0;0;Morumbi;Aluguel;-23.608906;-46.72458;Oeste;Popular;26.0
2000;1290;78;1;2;1;2;1;1;1;0;Morumbi;Aluguel;-23.618424;-46.73354;Oeste;Popular;25.64
1500;748;51;1;2;1;2;1;1;1;0;Morumbi;Aluguel;-23.613667;-46.740815;Oeste;Popular;29.41
2000;505;58;1;2;1;2;0;1;1;0;Morumbi;Aluguel;-23.625184;-46.731972;Oeste;Popular;34.48
2750;1074;71;2;3;2;2;1;1;1;0;Morumbi;Aluguel;-23.635027;-46.732461;Oeste;Popular;38.73
1200;748;75;3;2;1;1;1;0;0;0;Morumbi;Aluguel;-23.628738;-46.737418;Oeste;Popular;16.0
1700;717;51;1;2;1;1;1;1;1;0;Morumbi;Aluguel;-23.618063;-46.736008;Oeste;Popular;33.33
2000;550;58;1;2;1;1;1;0;1;0;Morumbi;Aluguel;-23.617162;-46.731526;Oeste;Popular;34.48
2200;680;69;2;2;1;2;0;1;1;0;Morumbi;Aluguel;-23.625366;-46.742746;Oeste;Popular;31.88
2200;1561;130;4;3;1;2;0;0;1;0;Morumbi;Aluguel;-23.618533;-46.735504;Oeste;Popular;16.92
2500;1330;78;2;3;2;2;0;1;1;0;Morumbi;Aluguel;-23.629648;-46.732418;Oeste;Popular;32.05
12000;0;271;4;4;3;5;0;1;1;0;Morumbi;Aluguel;-23.62014;-46.735439;Oeste;Padrão;44.28
1132;287;60;3;2;1;1;0;0;0;0;Pedreira;Aluguel;-23.692781;-46.656225;Sul;Popular;18.87
1200;1;50;2;2;1;1;0;0;0;0;Pedreira;Aluguel;-23.692641;-46.67377;Sul;Popular;24.0
1150;700;65;3;2;1;1;1;0;1;0;Pedreira;Aluguel;-23.684914;-46.670173;Sul;Popular;17.69
2000;330;61;2;2;1;1;1;0;1;0;Pedreira;Aluguel;-23.690329;-46.686661;Sul;Popular;32.79
850;1;40;1;2;1;1;0;0;0;0;Pedreira;Aluguel;-23.692641;-46.67377;Sul;Popular;21.25
1120;380;68;3;2;1;1;1;0;0;0;Pedreira;Aluguel;-23.692903;-46.65634;Sul;Popular;16.47
10000;4000;420;4;5;4;4;0;0;1;0;Pedreira;Aluguel;-23.679293;-46.684711;Sul;Padrão;23.81
1100;600;75;2;2;1;1;1;0;1;0;Pedreira;Aluguel;-23.684914;-46.670173;Sul;Popular;14.67
1350;0;62;2;2;1;1;0;0;0;0;Pedreira;Aluguel;-23.692903;-46.65634;Sul;Popular;21.77
2400;270;70;2;3;2;2;0;1;1;0;Pedreira;Aluguel;-23.694651;-46.674224;Sul;Popular;34.29
2300;400;59;2;2;1;1;0;0;0;0;Pedreira;Aluguel;-23.679293;-46.684711;Sul;Popular;38.98
1000;215;48;1;2;1;1;1;0;0;0;Pedreira;Aluguel;-23.692781;-46.656225;Sul;Popular;20.83
1600;450;50;2;2;1;1;0;0;0;0;Pedreira;Aluguel;-23.690892;-46.67809;Sul;Popular;32.0
6500;4509;400;4;5;4;3;0;0;1;0;Pedreira;Aluguel;-23.679293;-46.684711;Sul;Padrão;16.25
1700;547;78;3;2;1;1;0;0;0;0;Pedreira;Aluguel;-23.686174;-46.660482;Sul;Popular;21.79
800;0;35;1;2;1;1;0;0;0;0;Pedreira;Aluguel;-23.694688;-46.666129;Sul;Popular;22.86
10000;3500;390;4;5;4;1;0;0;1;0;Pedreira;Aluguel;-23.679293;-46.684711;Sul;Padrão;25.64
1600;350;112;2;2;1;2;0;0;1;0;Pedreira;Aluguel;-23.683386;-46.672598;Sul;Popular;14.29
1300;0;65;2;2;1;1;0;0;0;0;Pedreira;Aluguel;-23.692829;-46.6563;Sul;Popular;20.0
1400;0;65;2;2;1;1;0;0;0;0;Pedreira;Aluguel;-23.692781;-46.656225;Sul;Popular;21.54
1800;508;61;2;2;1;1;1;0;1;0;Sacomã;Aluguel;-23.61389;-46.597086;Sul;Popular;29.51
1900;450;53;2;2;1;1;1;0;1;0;Sacomã;Aluguel;-23.614067;-46.597784;Sul;Popular;35.85
1000;455;70;1;2;1;1;1;0;0;0;Sacomã;Aluguel;-23.612915;-46.597279;Sul;Popular;14.29
2300;550;65;2;2;1;1;0;0;1;0;Sacomã;Aluguel;-23.614862;-46.599251;Sul;Popular;35.38
1400;538;69;2;2;1;1;0;0;0;0;Sacomã;Aluguel;-23.606956;-46.602505;Sul;Popular;20.29
1970;460;65;2;2;1;1;1;0;1;0;Sacomã;Aluguel;-23.614862;-46.599251;Sul;Popular;30.31
3200;915;100;3;2;1;1;1;0;0;0;Sacomã;Aluguel;-23.613499;-46.602964;Sul;Popular;32.0
3000;440;90;3;2;1;1;1;0;0;0;Sacomã;Aluguel;-23.624247;-46.602207;Sul;Popular;33.33
1800;0;55;2;2;1;1;1;1;0;0;Sacomã;Aluguel;-23.608876;-46.597946;Sul;Popular;32.73
1200;483;52;2;2;1;1;0;1;0;0;Sacomã;Aluguel;-23.614906;-46.596925;Sul;Popular;23.08
1300;430;48;2;2;1;1;0;0;0;0;Sacomã;Aluguel;-23.613253;-46.599971;Sul;Popular;27.08
3000;443;85;2;2;1;1;0;0;1;0;Sacomã;Aluguel;-23.624247;-46.602207;Sul;Popular;35.29
1400;520;71;2;2;1;1;0;0;0;0;Sacomã;Aluguel;-23.609139;-46.599784;Sul;Popular;19.72
1400;500;48;2;2;1;1;0;0;0;0;Sacomã;Aluguel;-23.595288;-46.618496;Sul;Popular;29.17
1600;680;55;2;2;1;1;0;0;1;0;Sacomã;Aluguel;-23.598483;-46.615877;Sul;Popular;29.09
1860;683;76;3;2;1;2;0;0;0;0;Sacomã;Aluguel;-23.613424;-46.598163;Sul;Popular;24.47
1200;483;60;2;2;1;1;0;0;0;0;Sacomã;Aluguel;-23.613147;-46.597245;Sul;Popular;20.0
2600;0;69;3;2;1;2;1;1;1;0;Sacomã;Aluguel;-23.654528;-46.6122;Sul;Popular;37.68
1100;662;58;2;2;1;1;0;0;1;0;Sacomã;Aluguel;-23.598483;-46.615877;Sul;Popular;18.97
800;496;55;2;2;1;1;1;0;0;0;Sacomã;Aluguel;-23.614995;-46.596954;Sul;Popular;14.55
2500;325;50;2;2;1;1;1;1;0;0;Sacomã;Aluguel;-23.613253;-46.599971;Sul;Popular;50.0
1400;570;60;2;2;1;1;0;0;1;0;Sacomã;Aluguel;-23.608696;-46.601406;Sul;Popular;23.33
2500;490;65;2;2;1;1;1;1;1;0;Sacomã;Aluguel;-23.614521;-46.599654;Sul;Popular;38.46
3000;697;90;4;3;1;2;0;1;1;0;Sacomã;Aluguel;-23.627146;-46.601796;Sul;Popular;33.33
2500;1200;114;3;2;1;2;0;0;1;0;Sacomã;Aluguel;-23.603563;-46.605914;Sul;Popular;21.93
1200;500;60;2;2;1;1;0;0;0;0;Sacomã;Aluguel;-23.613147;-46.597245;Sul;Popular;20.0
1900;434;60;2;2;1;1;0;0;1;0;Sacomã;Aluguel;-23.617961;-46.596837;Sul;Popular;31.67
1500;540;65;3;2;1;1;0;0;0;0;Sacomã;Aluguel;-23.648517;-46.59903;Sul;Popular;23.08
930;400;52;2;2;1;1;0;0;0;0;Sacomã;Aluguel;-23.635917;-46.597131;Sul;Popular;17.88
